统计类型,统计日期,统计小时,关联成功数,关联总数,关联率
nf固网关联率,2025-06-28,00-23,210213,2999166960,3242073861,0.9250766912123721
nf固网关联率,2025-06-28,00-23,220214,2099356694,2392980736,0.8772977828100661
nf固网关联率,2025-06-28,00-23,230215,1444397631,1544474157,0.935203495930039
nf固网关联准确率,2025-06-28,00-23,210213,825920211,828682203,0.9966670069780659
nf固网关联准确率,2025-06-28,00-23,220214,504545202,743072874,0.6789982781688785
nf固网关联准确率,2025-06-28,00-23,230215,507354795,508366907,0.9980090914926529
