统计类型,统计日期,统计小时,关联成功数,关联总数,关联率
nf固网关联率,2025-07-01,00-09,210213,558866829,1032722178,0.5411589301609827
nf固网关联率,2025-07-01,00-09,220214,673591126,788366170,0.8544140421449083
nf固网关联率,2025-07-01,00-09,230215,387946656,428463114,0.9054376988913916
nf固网关联准确率,2025-07-01,00-09,210213,339779,49793257,0.00682379543880811
nf固网关联准确率,2025-07-01,00-09,220214,568548,75049658,0.007575624128760187
nf固网关联准确率,2025-07-01,00-09,230215,332041,49911178,0.006652638012270518
